;;;;;;;;;;Daily report lt 55 zone ABCD;;;;;;;Printed Date 2021/12/21(Tue);;;1
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;2021/12/20(Mon);;;;;;;;;;;;;;;;;
;;;kWh total 55 Zone A;kWh WBP 55 Zone A;kWh LWBP 55 Zone A;kWh total 55 Zone B;kWh WBP 55 Zone B;kWh LWBP 55 Zone B;kWh total 55 Zone C;kWh WBP 55 Zone C;kWh LWBP 55 Zone C;kWh total 55 Zone D;kWh WBP 55 Zone D;kWh LWBP 55 Zone D;kW Total 55 Zone A;;;;;
Page No.;Date;Time;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kW;;;;;
;;;kWh total 52 Zone F;kWh WBP 52 Zone F;kWh LWBP 52 Zone F;kWh total 52 Zone G;kWh WBP 52 Zone G;kWh LWBP 52 Zone G;kWh total 52 Zone H;kWh WBP 52 Zone H;kWh LWBP 52 Zone H;kWh total 52 Zone I;kWh WBP 52 Zone I;kWh LWBP 52 Zone I;;;;;;
Page No.;Date;Time;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;;;;;;
5;20/12/2021;01:00;0.4;0.0;0.5;11.6;0.0;11.4;2.1;0.0;2.1;0.5;0.0;0.5;;;;;;
5;20/12/2021;02:00;0.5;0.0;0.5;10.9;0.0;11.1;2.0;0.0;2.0;0.5;0.0;0.5;;;;;;
5;20/12/2021;03:00;0.4;0.0;0.4;10.1;0.0;10.1;2.0;0.0;2.1;0.6;0.0;0.6;;;;;;
5;20/12/2021;04:00;0.5;0.0;0.5;7.5;0.0;7.4;2.2;0.0;2.1;0.5;0.0;0.5;;;;;;
5;20/12/2021;05:00;0.5;0.0;0.5;3.1;0.0;3.1;2.2;0.0;2.3;0.5;0.0;0.5;;;;;;
5;20/12/2021;06:00;0.6;0.0;0.6;7.3;0.0;7.2;2.4;0.0;2.3;0.5;0.0;0.5;;;;;;
5;20/12/2021;07:00;0.7;0.0;0.7;22.0;0.0;22.2;3.0;0.0;3.1;0.6;0.0;0.6;;;;;;
5;20/12/2021;08:00;0.7;0.0;0.7;22.3;0.0;22.4;3.3;0.0;3.3;1.1;0.0;1.1;;;;;;
5;20/12/2021;09:00;0.6;0.0;0.6;22.6;0.0;22.6;3.4;0.0;3.3;1.4;0.0;1.5;;;;;;
5;20/12/2021;10:00;5.9;0.0;5.9;20.0;0.0;20.0;3.6;0.0;3.6;1.3;0.0;1.2;;;;;;
5;20/12/2021;11:00;9.9;0.0;9.8;33.2;0.0;32.7;3.4;0.0;3.4;1.2;0.0;1.2;;;;;;
5;20/12/2021;12:00;10.6;0.0;10.7;32.3;0.0;32.8;3.6;0.0;3.6;1.2;0.0;1.2;;;;;;
5;20/12/2021;13:00;9.3;0.0;9.3;25.4;0.0;25.3;3.5;0.0;3.5;1.2;0.0;1.2;;;;;;
5;20/12/2021;14:00;5.0;0.0;5.1;17.8;0.0;17.9;3.5;0.0;3.5;1.1;0.0;1.1;;;;;;
5;20/12/2021;15:00;7.3;0.0;7.2;22.3;0.0;22.3;3.7;0.0;3.7;0.9;0.0;1.0;;;;;;
5;20/12/2021;16:00;7.8;0.0;7.7;20.9;0.0;20.5;3.6;0.0;3.6;1.0;0.0;0.9;;;;;;
5;20/12/2021;17:00;5.8;0.0;5.9;18.2;0.0;18.5;3.2;0.0;3.3;0.8;0.0;0.8;;;;;;
5;20/12/2021;18:00;5.1;0.0;5.1;17.8;0.0;17.6;2.6;0.0;2.5;0.5;0.0;0.5;;;;;;
5;20/12/2021;19:00;1.3;0.4;0.9;5.7;2.1;3.6;1.6;1.1;0.5;0.6;0.4;0.2;;;;;;
5;20/12/2021;20:00;0.5;0.4;0.0;3.2;3.3;0.0;1.6;1.6;0.0;0.5;0.5;0.0;;;;;;
5;20/12/2021;21:00;0.2;0.3;0.0;2.3;2.2;0.0;1.7;1.7;0.0;0.6;0.5;0.0;;;;;;
5;20/12/2021;22:00;0.2;0.2;0.0;0.7;0.7;0.0;1.6;1.6;0.0;0.5;0.6;0.0;;;;;;
5;20/12/2021;23:00;0.2;0.0;0.2;0.3;0.1;0.2;1.5;0.5;1.1;0.4;0.1;0.3;;;;;;
5;20/12/2021;00:00;0.2;0.0;0.2;0.3;0.0;0.4;1.3;0.0;1.3;0.3;0.0;0.3;;;;;;
5;20/12/2021;Daily Total;74.2;1.3;73.0;337.8;8.4;329.3;62.6;6.5;56.2;18.3;2.1;16.2;;;;;;
5;20/12/2021;Daily Maximum;10.6;0.4;10.7;33.2;3.3;32.8;3.7;1.7;3.7;1.4;0.6;1.5;;;;;;
5;20/12/2021;Daily Minimum;0.2;0.0;0.0;0.3;0.0;0.0;1.3;0.0;0.0;0.3;0.0;0.0;;;;;;
5;20/12/2021;Daily Average;3.1;0.1;3.0;14.1;0.4;13.7;2.6;0.3;2.3;0.8;0.1;0.7;;;;;;
5;20/12/2021;Monthly Total;1609.3;39.9;1569.4;4920.9;454.4;4466.1;1021.9;140.1;881.8;387.7;55.0;332.7;;;;;;
5;20/12/2021;Monthly Maximum;130.2;5.1;128.7;399.3;100.3;391.5;74.1;10.7;63.4;27.8;4.2;23.9;;;;;;
5;20/12/2021;Monthly Minimum;4.8;0.7;4.0;7.4;1.2;6.2;32.5;5.1;27.2;13.2;1.5;10.8;;;;;;
5;20/12/2021;Monthly Average;80.5;2.0;78.5;246.0;22.7;223.3;51.1;7.0;44.1;19.4;2.8;16.6;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;Daily report lt 51 Zone ABCDE;;;;;;;Printed Date 2021/12/21(Tue);;;6
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;2021/12/20(Mon);;;;;;;;;;;;;;;;;
;;;kWh total 51 Zone A;kWh WBP 51 Zone A;kWh LWBP 51 Zone A;kWh total 51 Zone B;kWh WBP 51 Zone B;kWh LWBP 51 Zone B;kWh total 51 Zone C;kWh WBP 51 Zone C;kWh LWBP 51 Zone C;kWh total 51 Zone D;kWh WBP 51 Zone D;kWh LWBP 51 Zone D;kWh total 51 Zone E;kWh WBP 51 Zone E;kWh LWBP 51 Zone E;;;
Page No.;Date;Time;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;;;
6;20/12/2021;01:00;1.2;0.0;1.3;0.2;0.0;0.3;0.0;0.0;0.1;0.4;0.0;0.4;0.3;0.0;0.4;;;
6;20/12/2021;02:00;1.2;0.0;1.2;0.3;0.0;0.3;0.1;0.0;0.0;0.5;0.0;0.4;0.4;0.0;0.3;;;
6;20/12/2021;03:00;1.2;0.0;1.2;0.3;0.0;0.2;0.0;0.0;0.1;0.4;0.0;0.5;0.3;0.0;0.4;;;
6;20/12/2021;04:00;1.2;0.0;1.2;0.3;0.0;0.3;0.1;0.0;0.0;0.4;0.0;0.4;0.3;0.0;0.3;;;
6;20/12/2021;05:00;1.3;0.0;1.3;0.2;0.0;0.3;0.0;0.0;0.0;0.5;0.0;0.5;0.4;0.0;0.4;;;
6;20/12/2021;06:00;1.4;0.0;1.4;0.4;0.0;0.4;0.0;0.0;0.1;0.4;0.0;0.4;0.3;0.0;0.3;;;
6;20/12/2021;07:00;1.6;0.0;1.6;12.7;0.0;12.5;0.1;0.0;0.0;11.6;0.0;11.7;17.9;0.0;17.9;;;
6;20/12/2021;08:00;1.5;0.0;1.5;12.4;0.0;12.6;4.1;0.0;4.2;13.0;0.0;12.9;17.9;0.0;18.0;;;
6;20/12/2021;09:00;1.4;0.0;1.4;12.5;0.0;12.3;4.9;0.0;4.8;11.0;0.0;10.9;16.9;0.0;16.6;;;
6;20/12/2021;10:00;1.5;0.0;1.5;10.5;0.0;10.7;4.6;0.0;4.7;10.3;0.0;10.4;17.8;0.0;18.1;;;
6;20/12/2021;11:00;1.4;0.0;1.4;8.7;0.0;8.7;5.0;0.0;4.9;21.4;0.0;21.0;17.1;0.0;16.8;;;
6;20/12/2021;12:00;1.5;0.0;1.4;9.1;0.0;9.1;5.1;0.0;5.1;28.1;0.0;28.6;19.2;0.0;19.4;;;
6;20/12/2021;13:00;1.4;0.0;1.5;8.5;0.0;8.5;4.5;0.0;4.6;16.9;0.0;16.8;14.5;0.0;14.5;;;
6;20/12/2021;14:00;1.4;0.0;1.4;7.5;0.0;7.4;4.0;0.0;3.9;8.2;0.0;8.1;12.5;0.0;12.6;;;
6;20/12/2021;15:00;1.4;0.0;1.4;7.8;0.0;7.9;4.2;0.0;4.3;9.5;0.0;9.6;11.1;0.0;11.1;;;
6;20/12/2021;16:00;1.5;0.0;1.4;8.2;0.0;8.0;4.3;0.0;4.2;10.5;0.0;10.4;13.5;0.0;13.3;;;
6;20/12/2021;17:00;1.4;0.0;1.5;7.8;0.0;8.0;4.3;0.0;4.4;9.0;0.0;9.1;11.2;0.0;11.3;;;
6;20/12/2021;18:00;1.4;0.0;1.4;8.4;0.0;8.4;4.5;0.0;4.5;8.5;0.0;8.5;5.0;0.0;5.0;;;
6;20/12/2021;19:00;1.3;0.9;0.4;3.4;1.3;2.0;1.2;0.5;0.7;2.9;1.0;1.9;1.4;0.3;1.1;;;
6;20/12/2021;20:00;1.2;1.3;0.0;2.1;2.1;0.0;0.8;0.8;0.0;1.7;1.7;0.0;1.8;1.8;0.0;;;
6;20/12/2021;21:00;1.2;1.1;0.0;2.0;2.0;0.0;2.5;2.5;0.0;1.4;1.4;0.0;0.8;0.8;0.0;;;
6;20/12/2021;22:00;1.2;1.3;0.0;2.0;2.0;0.0;2.1;2.1;0.0;0.5;0.4;0.0;0.4;0.4;0.0;;;
6;20/12/2021;23:00;1.2;0.3;0.8;1.7;0.8;0.9;1.2;0.1;1.0;0.4;0.2;0.3;0.4;0.2;0.2;;;
6;20/12/2021;00:00;1.2;0.0;1.2;0.3;0.0;0.3;0.0;0.0;0.1;0.5;0.0;0.4;0.4;0.0;0.4;;;
6;20/12/2021;Daily Total;32.2;4.9;27.4;127.3;8.2;119.1;57.6;6.0;51.7;168.0;4.7;163.2;181.8;3.5;178.4;;;
6;20/12/2021;Daily Maximum;1.6;1.3;1.6;12.7;2.1;12.6;5.1;2.5;5.1;28.1;1.7;28.6;19.2;1.8;19.4;;;
6;20/12/2021;Daily Minimum;1.2;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.3;0.0;0.0;;;
6;20/12/2021;Daily Average;1.3;0.2;1.1;5.3;0.3;5.0;2.4;0.3;2.2;7.0;0.2;6.8;7.6;0.1;7.4;;;
6;20/12/2021;Monthly Total;605.6;98.5;507.2;1603.7;111.4;1492.3;653.2;23.7;629.6;3206.5;170.3;3036.0;2002.4;105.9;1896.5;;;
6;20/12/2021;Monthly Maximum;32.2;5.4;27.4;133.5;8.7;128.2;58.7;6.0;58.3;283.0;34.8;269.6;201.7;9.3;193.3;;;
6;20/12/2021;Monthly Minimum;27.7;4.8;22.9;6.6;1.1;5.5;0.9;0.1;0.8;10.5;1.7;8.8;8.3;1.3;6.9;;;
6;20/12/2021;Monthly Average;30.3;4.9;25.4;80.2;5.6;74.6;32.7;1.2;31.5;160.3;8.5;151.8;100.1;5.3;94.8;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;Daily report lt 51 Zone FGHI;;;;;;;Printed Date 2021/12/21(Tue);;;7
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;2021/12/20(Mon);;;;;;;;;;;;;;;;;
;;;kWh total 51 Zone F;kWh WBP 51 Zone F;kWh LWBP 51 Zone F;kWh total 51 Zone G;kWh WBP 51 Zone G;kWh LWBP 51 Zone G;kWh total 51 Zone H;kWh WBP 51 Zone H;kWh LWBP 51 Zone H;kWh total 51 Zone I;kWh WBP 51 Zone I;kWh LWBP 51 Zone I;;;;;;
Page No.;Date;Time;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;;;;;;
7;20/12/2021;01:00;0.2;0.0;0.2;0.5;0.0;0.5;0.9;0.0;0.9;0.1;0.0;0.1;;;;;;
7;20/12/2021;02:00;0.3;0.0;0.2;0.4;0.0;0.5;1.0;0.0;0.9;0.1;0.0;0.2;;;;;;
7;20/12/2021;03:00;0.2;0.0;0.3;0.5;0.0;0.4;0.9;0.0;1.0;0.2;0.0;0.1;;;;;;
7;20/12/2021;04:00;0.2;0.0;0.2;0.5;0.0;0.5;1.0;0.0;0.9;0.1;0.0;0.1;;;;;;
7;20/12/2021;05:00;0.2;0.0;0.2;0.4;0.0;0.4;0.9;0.0;0.9;0.1;0.0;0.2;;;;;;
7;20/12/2021;06:00;0.2;0.0;0.2;0.6;0.0;0.5;0.9;0.0;0.9;0.1;0.0;0.1;;;;;;
7;20/12/2021;07:00;9.2;0.0;9.2;25.0;0.0;25.3;2.2;0.0;2.2;0.5;0.0;0.4;;;;;;
7;20/12/2021;08:00;10.6;0.0;10.6;33.0;0.0;32.9;2.1;0.0;2.1;0.3;0.0;0.3;;;;;;
7;20/12/2021;09:00;10.7;0.0;10.5;27.4;0.0;27.4;2.1;0.0;2.2;0.2;0.0;0.3;;;;;;
7;20/12/2021;10:00;10.5;0.0;10.7;26.8;0.0;26.8;2.4;0.0;2.4;0.3;0.0;0.3;;;;;;
7;20/12/2021;11:00;10.9;0.0;10.8;21.8;0.0;21.4;2.3;0.0;2.3;0.4;0.0;0.3;;;;;;
7;20/12/2021;12:00;10.9;0.0;11.0;25.1;0.0;25.5;2.5;0.0;2.5;0.3;0.0;0.3;;;;;;
7;20/12/2021;13:00;9.9;0.0;9.9;25.4;0.0;25.4;2.0;0.0;1.9;0.3;0.0;0.3;;;;;;
7;20/12/2021;14:00;9.9;0.0;9.9;17.2;0.0;17.2;2.1;0.0;2.2;0.3;0.0;0.3;;;;;;
7;20/12/2021;15:00;10.3;0.0;10.3;17.2;0.0;17.2;2.2;0.0;2.1;0.3;0.0;0.3;;;;;;
7;20/12/2021;16:00;10.5;0.0;10.3;17.3;0.0;17.0;2.1;0.0;2.1;0.3;0.0;0.3;;;;;;
7;20/12/2021;17:00;10.0;0.0;10.2;15.6;0.0;15.9;2.0;0.0;2.1;0.3;0.0;0.4;;;;;;
7;20/12/2021;18:00;8.5;0.0;8.5;16.8;0.0;16.5;1.9;0.0;1.9;0.3;0.0;0.2;;;;;;
7;20/12/2021;19:00;1.9;0.4;1.5;5.9;2.5;3.7;1.2;0.8;0.4;0.3;0.2;0.1;;;;;;
7;20/12/2021;20:00;0.5;0.4;0.0;3.4;3.4;0.0;1.1;1.1;0.0;0.3;0.2;0.0;;;;;;
7;20/12/2021;21:00;0.2;0.2;0.0;3.4;3.3;0.0;1.0;1.0;0.0;0.2;0.3;0.0;;;;;;
7;20/12/2021;22:00;0.2;0.2;0.0;3.3;3.4;0.0;0.9;0.8;0.0;0.2;0.2;0.0;;;;;;
7;20/12/2021;23:00;0.1;0.1;0.2;2.8;1.0;1.8;0.8;0.3;0.6;0.2;0.0;0.2;;;;;;
7;20/12/2021;00:00;0.2;0.0;0.2;0.4;0.0;0.4;0.8;0.0;0.8;0.1;0.0;0.1;;;;;;
7;20/12/2021;Daily Total;126.3;1.3;125.1;290.7;13.6;277.2;37.3;4.0;33.3;5.8;0.9;4.9;;;;;;
7;20/12/2021;Daily Maximum;10.9;0.4;11.0;33.0;3.4;32.9;2.5;1.1;2.5;0.5;0.3;0.4;;;;;;
7;20/12/2021;Daily Minimum;0.1;0.0;0.0;0.4;0.0;0.0;0.8;0.0;0.0;0.1;0.0;0.0;;;;;;
7;20/12/2021;Daily Average;5.3;0.1;5.2;12.1;0.6;11.6;1.6;0.2;1.4;0.2;0.0;0.2;;;;;;
7;20/12/2021;Monthly Total;1743.7;53.8;1690.0;4482.0;208.6;4273.5;663.4;82.2;581.2;111.9;15.4;96.5;;;;;;
7;20/12/2021;Monthly Maximum;139.7;8.7;133.5;392.2;32.9;384.9;43.4;5.6;38.2;8.9;1.5;7.8;;;;;;
7;20/12/2021;Monthly Minimum;5.7;0.9;4.7;11.2;1.6;9.4;19.4;3.1;16.4;1.4;0.2;1.2;;;;;;
7;20/12/2021;Monthly Average;87.2;2.7;84.5;224.1;10.4;213.7;33.2;4.1;29.1;5.6;0.8;4.8;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;Daily report lt 50 Zone ABCDE;;;;;;;Printed Date 2021/12/21(Tue);;;8
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;2021/12/20(Mon);;;;;;;;;;;;;;;;;
;;;kWh total 50 Zone A;kWh WBP 50 Zone A;kWh LWBP 50 Zone A;kWh total 50 Zone B;kWh WBP 50 Zone B;kWh LWBP 50 Zone B;kWh total 50 Zone C;kWh WBP 50 Zone C;kWh LWBP 50 Zone C;kWh total 50 Zone D;kWh WBP 50 Zone D;kWh LWBP 50 Zone D;kWh total 50 Zone E;kWh WBP 50 Zone E;kWh LWBP 50 Zone E;;;
Page No.;Date;Time;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;;;
8;20/12/2021;01:00;1.5;0.0;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.1;0.0;0.1;;;
8;20/12/2021;02:00;1.5;0.0;1.5;0.0;0.0;0.0;0.1;0.0;0.1;0.1;0.0;0.1;0.1;0.0;0.1;;;
8;20/12/2021;03:00;1.4;0.0;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.1;0.0;0.1;;;
8;20/12/2021;04:00;1.5;0.0;1.4;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.2;0.1;0.0;0.1;;;
8;20/12/2021;05:00;4.3;0.0;4.4;0.0;0.0;0.0;0.1;0.0;0.1;0.1;0.0;0.1;0.1;0.0;0.1;;;
8;20/12/2021;06:00;7.9;0.0;7.9;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.2;0.0;0.1;;;
8;20/12/2021;07:00;9.3;0.0;9.1;0.0;0.0;0.0;0.1;0.0;0.1;0.1;0.0;0.1;0.1;0.0;0.1;;;
8;20/12/2021;08:00;9.5;0.0;9.7;7.0;0.0;7.0;5.3;0.0;5.3;2.1;0.0;2.1;12.4;0.0;12.6;;;
8;20/12/2021;09:00;9.5;0.0;9.3;11.6;0.0;11.4;8.2;0.0;8.1;2.6;0.0;2.6;21.6;0.0;21.2;;;
8;20/12/2021;10:00;9.3;0.0;9.4;9.1;0.0;9.3;8.8;0.0;9.0;3.7;0.0;3.7;21.4;0.0;21.8;;;
8;20/12/2021;11:00;9.7;0.0;9.8;11.6;0.0;11.7;9.7;0.0;9.5;4.6;0.0;4.5;23.7;0.0;23.3;;;
8;20/12/2021;12:00;9.5;0.0;9.5;13.6;0.0;13.6;9.7;0.0;9.9;4.7;0.0;4.8;23.7;0.0;24.1;;;
8;20/12/2021;13:00;9.0;0.0;9.0;12.8;0.0;12.7;7.9;0.0;7.8;18.0;0.0;18.0;23.1;0.0;23.1;;;
8;20/12/2021;14:00;8.1;0.0;7.9;8.0;0.0;7.9;4.9;0.0;4.9;3.9;0.0;3.9;20.6;0.0;20.6;;;
8;20/12/2021;15:00;9.1;0.0;9.3;9.8;0.0;9.9;3.0;0.0;3.0;3.3;0.0;3.3;22.1;0.0;22.0;;;
8;20/12/2021;16:00;8.6;0.0;8.5;8.1;0.0;7.9;1.7;0.0;1.7;3.3;0.0;3.3;22.9;0.0;22.7;;;
8;20/12/2021;17:00;7.9;0.0;8.0;9.4;0.0;9.7;1.1;0.0;1.1;1.5;0.0;1.6;3.9;0.0;4.0;;;
8;20/12/2021;18:00;2.2;0.0;2.1;0.2;0.0;0.1;0.0;0.0;0.0;0.2;0.0;0.1;0.1;0.0;0.1;;;
8;20/12/2021;19:00;1.7;1.4;0.3;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.1;0.0;0.1;0.1;0.1;;;
8;20/12/2021;20:00;1.5;1.6;0.0;7.0;7.1;0.0;2.5;2.6;0.0;2.3;2.2;0.0;0.9;1.0;0.0;;;
8;20/12/2021;21:00;1.7;1.7;0.0;10.4;10.3;0.0;3.5;3.4;0.0;2.3;2.3;0.0;1.1;1.1;0.0;;;
8;20/12/2021;22:00;1.6;1.6;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.2;0.0;0.2;0.1;0.0;;;
8;20/12/2021;23:00;1.6;0.3;1.3;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.1;0.1;0.0;0.0;;;
8;20/12/2021;00:00;1.3;0.0;1.3;0.0;0.0;0.0;0.1;0.0;0.0;0.2;0.0;0.1;0.1;0.0;0.1;;;
8;20/12/2021;Daily Total;129.2;6.6;122.7;118.6;17.4;101.2;66.8;6.1;60.7;53.8;4.8;48.9;198.8;2.3;196.4;;;
8;20/12/2021;Daily Maximum;9.7;1.7;9.8;13.6;10.3;13.6;9.7;3.4;9.9;18.0;2.3;18.0;23.7;1.1;24.1;;;
8;20/12/2021;Daily Minimum;1.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.0;0.0;;;
8;20/12/2021;Daily Average;5.4;0.3;5.1;4.9;0.7;4.2;2.8;0.3;2.5;2.2;0.2;2.0;8.3;0.1;8.2;;;
8;20/12/2021;Monthly Total;1342.7;128.1;1214.6;1519.5;129.6;1389.9;1021.5;74.0;947.5;1591.9;111.2;1480.6;1242.9;54.4;1188.3;;;
8;20/12/2021;Monthly Maximum;129.2;7.3;122.7;130.6;17.4;122.5;94.6;10.7;90.8;218.6;19.1;211.3;206.4;7.7;202.8;;;
8;20/12/2021;Monthly Minimum;28.2;5.3;22.8;4.1;0.0;0.1;8.4;0.2;5.9;8.4;0.5;4.8;2.6;0.4;2.1;;;
8;20/12/2021;Monthly Average;67.1;6.4;60.7;76.0;6.5;69.5;51.1;3.7;47.4;79.6;5.6;74.0;62.1;2.7;59.4;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;Daily report lt 50 Zone FGHI;;;;;;;Printed Date 2021/12/21(Tue);;;9
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;2021/12/20(Mon);;;;;;;;;;;;;;;;;
;;;kWh total 50 Zone F;kWh WBP 50 Zone F;kWh LWBP 50 Zone F;kWh total 50 Zone G;kWh WBP 50 Zone G;kWh LWBP 50 Zone G;kWh total 50 Zone H;kWh WBP 50 Zone H;kWh LWBP 50 Zone H;kWh total 50 Zone I;kWh WBP 50 Zone I;kWh LWBP 50 Zone I;;;;;;
Page No.;Date;Time;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;;;;;;
9;20/12/2021;01:00;8.1;0.0;8.2;26.8;0.0;26.3;0.0;0.0;0.0;2.5;0.0;2.4;;;;;;
9;20/12/2021;02:00;7.7;0.0;7.6;25.5;0.0;25.9;0.1;0.0;0.1;2.3;0.0;2.4;;;;;;
9;20/12/2021;03:00;7.7;0.0;7.7;25.5;0.0;25.6;0.0;0.0;0.1;2.4;0.0;2.4;;;;;;
9;20/12/2021;04:00;7.6;0.0;7.5;25.5;0.0;25.0;0.1;0.0;0.0;2.5;0.0;2.4;;;;;;
9;20/12/2021;05:00;4.3;0.0;4.5;26.5;0.0;26.9;0.0;0.0;0.1;2.3;0.0;2.4;;;;;;
9;20/12/2021;06:00;1.8;0.0;1.7;29.2;0.0;28.8;0.1;0.0;0.0;2.5;0.0;2.4;;;;;;
9;20/12/2021;07:00;1.8;0.0;1.8;29.6;0.0;30.0;0.0;0.0;0.1;2.3;0.0;2.3;;;;;;
9;20/12/2021;08:00;5.6;0.0;5.7;28.4;0.0;28.4;0.1;0.0;0.0;3.0;0.0;3.1;;;;;;
9;20/12/2021;09:00;8.9;0.0;8.7;30.8;0.0;30.8;0.1;0.0;0.1;3.4;0.0;3.3;;;;;;
9;20/12/2021;10:00;8.9;0.0;9.1;31.2;0.0;31.3;0.0;0.0;0.0;3.4;0.0;3.5;;;;;;
9;20/12/2021;11:00;9.7;0.0;9.6;34.3;0.0;33.8;0.1;0.0;0.1;3.5;0.0;3.4;;;;;;
9;20/12/2021;12:00;9.8;0.0;9.9;34.8;0.0;35.2;0.0;0.0;0.1;3.1;0.0;3.2;;;;;;
9;20/12/2021;13:00;8.2;0.0;8.2;33.4;0.0;33.4;0.1;0.0;0.0;3.3;0.0;3.2;;;;;;
9;20/12/2021;14:00;9.3;0.0;9.3;18.9;0.0;18.8;0.0;0.0;0.1;3.0;0.0;3.1;;;;;;
9;20/12/2021;15:00;9.6;0.0;9.5;12.3;0.0;12.3;0.1;0.0;0.1;3.1;0.0;3.0;;;;;;
9;20/12/2021;16:00;9.6;0.0;9.5;8.1;0.0;8.0;0.1;0.0;0.0;3.0;0.0;3.0;;;;;;
9;20/12/2021;17:00;1.8;0.0;1.9;3.1;0.0;3.2;0.1;0.0;0.1;2.3;0.0;2.4;;;;;;
9;20/12/2021;18:00;0.1;0.0;0.1;0.5;0.0;0.5;0.1;0.0;0.1;2.2;0.0;2.1;;;;;;
9;20/12/2021;19:00;0.0;0.1;0.0;0.5;0.4;0.1;0.1;0.0;0.0;2.3;2.0;0.3;;;;;;
9;20/12/2021;20:00;0.1;0.0;0.0;6.5;6.6;0.0;0.1;0.2;0.0;2.4;2.4;0.0;;;;;;
9;20/12/2021;21:00;0.0;0.1;0.0;8.4;8.3;0.0;0.1;0.1;0.0;2.4;2.5;0.0;;;;;;
9;20/12/2021;22:00;0.1;0.0;0.0;0.7;0.8;0.0;0.1;0.1;0.0;2.3;2.2;0.0;;;;;;
9;20/12/2021;23:00;0.0;0.0;0.0;0.8;0.2;0.6;0.1;0.0;0.1;2.2;0.3;2.0;;;;;;
9;20/12/2021;00:00;0.1;0.0;0.1;0.7;0.0;0.7;0.0;0.0;0.1;2.2;0.0;2.2;;;;;;
9;20/12/2021;Daily Total;120.8;0.2;120.6;442.0;16.3;425.6;1.6;0.4;1.3;63.9;9.4;54.5;;;;;;
9;20/12/2021;Daily Maximum;9.8;0.1;9.9;34.8;8.3;35.2;0.1;0.2;0.1;3.5;2.5;3.5;;;;;;
9;20/12/2021;Daily Minimum;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;2.2;0.0;0.0;;;;;;
9;20/12/2021;Daily Average;5.0;0.0;5.0;18.4;0.7;17.7;0.1;0.0;0.1;2.7;0.4;2.3;;;;;;
